x,y,z,entropy,laplacian,cluster_label
2,34,46,0.3736169750896066,0.0128487174679596,-1
2,35,0,0.3738459000531286,-0.0132905427812988,-1
2,35,1,0.3722025811400757,0.022651050790869,-1
2,35,2,0.3793184051261989,-0.0336594708767887,-1
2,35,3,0.3720684287388189,0.0286984468217537,-1
2,35,5,0.3905744101502468,-0.08566238680879,-1
2,35,6,0.3760916938976384,0.0108975789566199,-1
2,35,7,0.3794654714001051,-0.0109855420844864,-1
2,35,8,0.3807064170187515,-0.0315790948872871,-1
2,35,9,0.3729403994078135,0.0232799664151315,-1
2,35,10,0.371939614593983,0.0194413095353773,-1
2,35,11,0.3732954637566274,0.0309303628584047,-1
2,35,12,0.3732722445395172,0.0280177877506009,-1
2,35,13,0.3727229170462007,0.0186233222010869,-1
2,35,15,0.3794477367152817,0.010818429529626,-1
2,35,16,0.3884289890116892,-0.0744489095282907,-1
2,35,17,0.3692151189774314,0.0681317318964636,-1
2,35,20,0.3830369886312226,-0.0264827864100318,-1
2,35,21,0.3837301533045016,-0.0526798856025263,-1
2,35,22,0.3732682315452947,0.0186692468236224,-1
2,35,23,0.3759434775238841,0.0133010328112161,-1
2,35,24,0.381296296633559,-0.0271526825642096,-1
2,35,25,0.3694743400907786,0.0345676745169538,-1
2,35,26,0.369232284719895,0.0381511812844403,-1
2,35,27,0.3734784716124086,0.0103379478005924,-1
2,35,28,0.3829116052692964,-0.0269796750371238,-1
2,35,29,0.3733064611742659,0.0219488685230038,-1
2,35,30,0.3781732874206294,-0.0123716547250314,-1
2,35,31,0.378740102751,-0.0161728588799432,-1
2,35,32,0.3717212271343058,0.0305619026980661,-1
2,35,33,0.3816082772508127,-0.0428023772081247,-1
2,35,35,0.371223948263304,0.0228772127317791,-1
2,35,36,0.3716562852242403,0.014279588358089,-1
2,35,37,0.373629840379666,0.0244773169992194,-1
2,35,38,0.3823223378792888,-0.0288952933111992,-1
2,35,39,0.3763725928270592,0.0242832374873955,-1
2,35,40,0.3790554461847688,-0.0430311824975113,-1
2,35,41,0.3850294309245775,-0.0705875104654971,-1
2,35,42,0.3688226282729729,0.0428778058998049,-1
2,35,43,0.3828098902608413,-0.0527524177040392,-1
2,35,45,0.383337689581332,-0.0423041050753685,-1
2,35,46,0.3759721712757327,-0.0104966680494027,-1
2,35,47,0.3746204068687616,0.011150169103012,-1
2,36,0,0.3838104618049902,-0.051406267549459,-1
2,36,1,0.3838735612221037,-0.044765072201943,-1
2,36,2,0.3719964633092868,0.0421117819634657,-1
2,36,3,0.3714440994233334,0.0429821195639763,-1
2,36,4,0.3832491585361552,-0.0431131703798213,-1
2,36,5,0.3778936692976632,0.0136793007117046,-1
2,36,7,0.3824689015491727,-0.0323497138566857,-1
2,36,12,0.3836985743417822,-0.0450619932884963,-1
2,36,13,0.3736233051608434,0.0440167446777652,-1
2,36,14,0.3728262025125257,0.0417601544716319,-1
2,36,15,0.3860611877953347,-0.0645451273540609,-1
2,36,16,0.3845686991136492,-0.018399522992643,-1
2,36,17,0.381922578185343,-0.022672563589376,-1
2,36,18,0.37612431233171,0.0149585421306595,-1
2,36,19,0.3816946818439202,-0.0451707982947224,-1
2,36,20,0.37223418833766,0.0407455371480374,-1
2,36,21,0.371382564342852,0.0344712148559334,-1
2,36,22,0.3743001137054365,0.0131071193393004,-1
2,36,23,0.3802953193814898,-0.0203934235298648,-1
2,36,25,0.3785802860554188,-0.0114884210678516,-1
2,36,26,0.3845428643760307,-0.0456587798800778,-1
2,36,27,0.3830061984169799,-0.0239229299998329,-1
2,36,28,0.3830592881988222,-0.0390295570433916,-1
2,36,30,0.3792518544082979,-0.0150347392151837,-1
2,36,31,0.3749176012130296,0.0148507524304135,-1
2,36,32,0.370850749613099,0.011852569533048,-1
2,36,34,0.3726995846353401,0.0173979044694845,-1
2,36,35,0.3798293590228602,-0.0411740040707409,-1
2,36,37,0.3762038680316292,0.0121967175522899,-1
2,36,39,0.3787393918855902,-0.0292144431366998,-1
2,36,40,0.3710700657758634,0.0318859603245815,-1
2,36,41,0.378348497417007,-0.0233157341408114,-1
2,36,42,0.3581439344565201,0.1118451896166057,-1
2,36,44,0.3793598632813319,-0.012944691003307,-1
2,36,46,0.3696469503578907,0.0372950057543559,-1
2,36,47,0.3864263219856248,-0.0479263917499539,-1
2,37,0,0.3802707109753206,-0.0139511523996205,-1
2,37,2,0.3814325844218897,-0.0291063076206881,-1
2,37,3,0.3816167941855632,-0.0260897370051331,-1
2,37,4,0.374902749265146,0.0335514687664706,-1
2,37,6,0.3873262256461999,-0.0522413873786007,-1
2,37,8,0.3760799757282507,0.0175915349925963,-1
2,37,9,0.3713104016213653,0.0304708336954555,-1
2,37,10,0.3847428403188805,-0.0606046930535382,-1
2,37,11,0.3784887164768666,0.0150847452136511,-1
2,37,13,0.3851240242803822,-0.044790811216044,-1
2,37,15,0.3749649836737954,0.021373282657449,-1
2,37,16,0.3829255202055197,-0.0241477259226519,-1
2,37,18,0.379274254876067,-0.0230263674205346,-1
2,37,19,0.3802052707651811,-0.0245732237008562,-1
2,37,21,0.3771830510818386,-0.0199593996228504,-1
2,37,22,0.3731666367427671,0.018459925877889,-1
2,37,23,0.3778146003582733,-0.0170884935533783,-1
2,37,24,0.3740995887028795,0.0251685832777863,-1
2,37,27,0.3806848722873118,-0.0150077758927005,-1
2,37,31,0.3779364248814669,-0.0298830862798973,-1
2,37,32,0.374198256375191,0.0167800539082048,-1
2,37,33,0.3841311704711103,-0.0590680162720937,-1
2,37,34,0.3754525696147593,0.0148240060241056,-1
2,37,35,0.3676156625870638,0.0441277418571193,-1
2,37,37,0.3816834464198483,-0.0256523042539655,-1
2,37,38,0.379565871608738,-0.0316383416600176,-1
2,37,39,0.3716023560373661,0.0409741384372344,-1
2,37,40,0.3795861211720931,-0.0295138187598826,-1
2,37,43,0.3845653264888067,-0.0481620980014829,-1
2,37,44,0.3810196935864657,-0.0208110512163965,-1
2,37,45,0.3782743883443593,-0.0110618346885664,-1
2,37,46,0.3709898524627827,0.0108104905244519,-1
2,37,47,0.3620666858958249,0.0683781899259783,-1
2,38,0,0.3787525093104899,-0.0201264646398264,-1
2,38,3,0.3757804853918272,0.0163480637242048,-1
2,38,4,0.3774494859148827,-0.0227250059206451,-1
2,38,5,0.37626346638752,0.0117349973081912,-1
2,38,6,0.3766103520897726,0.0153413710987329,-1
2,38,7,0.3810198420814472,-0.0103208441038264,-1
2,38,8,0.3902994892447459,-0.0871441598759368,-1
2,38,9,0.3803244674496419,-0.020615526568001,-1
2,38,10,0.3723643808895827,0.0458388675516783,-1
2,38,11,0.3852612044749285,-0.0582072156849489,-1
2,38,12,0.3765865316194213,0.0228002007351872,-1
2,38,13,0.3862734308674572,-0.0620792820914273,-1
2,38,14,0.3687275532160351,0.0537779154778066,-1
2,38,15,0.3824517261384547,-0.0409123187807054,-1
2,38,17,0.3710325792768816,0.0300060361332814,-1
2,38,18,0.3672180362890869,0.0492156952179265,-1
2,38,19,0.3775739659437241,-0.0172973816054256,-1
2,38,20,0.3718314082901867,0.0215872331740047,-1
2,38,21,0.3783023224749109,-0.0198381495313717,-1
2,38,22,0.379947192192689,-0.021616311486559,-1
2,38,25,0.3771763158771596,0.014933147994153,-1
2,38,27,0.3736174602853347,0.0244315344710894,-1
2,38,28,0.3728136113208916,0.0381757794057309,-1
2,38,29,0.3735782579261033,0.0108134285160721,-1
2,38,30,0.367718748840096,0.0547496781823251,-1
2,38,31,0.3705476549631278,0.0360857789074371,-1
2,38,33,0.3752044452659331,0.0161158692134977,-1
2,38,34,0.3773193146122829,-0.0308183204361229,-1
2,38,35,0.3696223616899361,0.0244385058082112,-1
2,38,36,0.3744978230981203,0.0259875263330164,-1
2,38,37,0.3844298935158433,-0.034703653829343,-1
2,38,38,0.3711515355635906,0.0494046821237827,-1
2,38,39,0.3825139640098267,-0.0445469447706274,-1
2,38,41,0.3832438825677783,-0.047590628745378,-1
2,38,42,0.3743281171706437,0.020805147556373,-1
2,38,43,0.3766917388328438,0.0155063693565664,-1
2,38,44,0.3815588862329965,-0.0197516521930243,-1
2,38,45,0.3736897780388201,0.0306844929699385,-1
2,38,46,0.3806014963802743,-0.0344514493356533,-1
2,38,47,0.377956058362332,-0.038104019719829,-1
2,39,0,0.3708346274107382,0.0265049540426391,-1
2,39,1,0.3861575710145339,-0.0602173833540815,-1
2,39,3,0.3779915160020882,-0.0168365586550347,-1
2,39,4,0.3722725864985611,0.0331289905449585,-1
2,39,5,0.3805109056559417,-0.0306981258733864,-1
2,39,6,0.3818471877264683,-0.0304970101357882,-1
2,39,8,0.3747247417977981,0.0140975739768469,-1
2,39,9,0.3802901888403471,-0.024755056271823,-1
2,39,10,0.3773074568726591,-0.0184402849966391,-1
2,39,11,0.3683645376856041,0.0654292869013821,-1
2,39,12,0.3711559944770536,0.0309580706371388,-1
2,39,13,0.3798217085184292,-0.0329450983903583,-1
2,39,14,0.3743110436478502,0.0213796810323616,-1
2,39,15,0.3751537118076792,0.010285937342656,-1
2,39,16,0.379088569054593,-0.0124803285234191,-1
2,39,17,0.3751389012858375,0.0217900819857268,-1
2,39,18,0.3800869906185216,-0.0179726111968707,-1
2,39,19,0.3715074317699049,0.0259002035176236,-1
2,39,20,0.3730648725575329,0.021429759787618,-1
2,39,22,0.3678278050961261,0.0400713420176352,-1
2,39,23,0.3706133032786184,0.0329961401262473,-1
2,39,25,0.3903784162890482,-0.0739965070753654,-1
2,39,26,0.3778978702673371,0.0177966873867974,-1
2,39,27,0.3842833197253982,-0.0418653548356382,-1
2,39,28,0.3885031888672777,-0.062738566338929,-1
2,39,29,0.3722472846340058,0.0351253391096846,-1
2,39,30,0.3796361395531934,-0.0346140787153581,-1
2,39,31,0.3756697557258857,0.0101838292230325,-1
2,39,32,0.3730793136271265,0.0116812973430411,-1
2,39,33,0.3695148125433398,0.030368988809871,-1
2,39,35,0.3647375931008182,0.0612506142188187,-1
2,39,36,0.3817958645962211,-0.0253826709948192,-1
2,39,37,0.3865807928947791,-0.0433503570134843,-1
2,39,38,0.3764154412462373,0.0156940058748369,-1
2,39,39,0.3795326422954544,-0.0103212478177776,-1
2,39,40,0.3715886464326756,0.0337033887473876,-1
2,39,42,0.3737424673689371,0.0147183756484987,-1
2,39,43,0.3804349215295213,-0.013861890042123,-1
2,39,44,0.3874789311147089,-0.0642893587867603,-1
2,39,46,0.3726647872059437,0.0329414993216832,-1
2,39,47,0.3723656862893676,-0.0112336535273751,-1
2,40,0,0.3683238869473737,0.0471741914837922,-1
2,40,1,0.3737853803126649,0.0191993109458232,-1
2,40,4,0.3805887458162169,-0.0311842775819495,-1
2,40,5,0.3773798301671426,-0.011247005034435,-1
2,40,6,0.3734011384848267,0.0335766374811563,-1
2,40,7,0.3827153867639891,-0.0559641651924422,-1
2,40,8,0.3728218416474714,0.027472314215958,-1
2,40,10,0.3756862421582224,0.0129714793418447,-1
2,40,11,0.3853045802481866,-0.0587070919041003,-1
2,40,12,0.3793430760118765,-0.0142144664635264,-1
2,40,13,0.3656317096623857,0.070106705370001,-1
2,40,14,0.3793765318022001,-0.0337148166508316,-1
2,40,15,0.3807377755395567,-0.033306086373285,-1
2,40,17,0.3773423212913951,-0.0150068673364898,-1
2,40,18,0.3770991413190387,-0.0104838494766101,-1
2,40,19,0.371094174028209,0.0221219653556175,-1
2,40,21,0.3714203010811641,0.028608528717033,-1
2,40,22,0.3767537054565136,-0.0117130286914766,-1
2,40,23,0.3784124093364578,-0.0309189517666088,-1
2,40,24,0.3745627216437805,0.0302589735225327,-1
2,40,26,0.3815262951491117,-0.0295011328440728,-1
2,40,27,0.3716879101251163,0.0414161052175408,-1
2,40,29,0.3688143356067996,0.0633221343087471,-1
2,40,30,0.3800002005998681,-0.0169333440098573,-1
2,40,31,0.3786987528565782,-0.0201627842141012,-1
2,40,32,0.3780189419005361,-0.0108892476403554,-1
2,40,33,0.3782679298255578,-0.0327924284106453,-1
2,40,35,0.3704355285940896,0.0230578350264698,-1
2,40,39,0.3825800081933742,-0.0261506416822263,-1
2,40,40,0.3728600703082789,0.0264985829705768,-1
2,40,41,0.3764117837029879,-0.0162334116538147,-1
2,40,42,0.3776537986929646,-0.0103082079720984,-1
2,40,43,0.3711072321124167,0.0408274862444684,-1
2,40,44,0.378708383723207,-0.0186769021782917,-1
2,40,45,0.3732482320167743,0.0347915975671417,-1
2,40,46,0.3847905370647436,-0.0678771879403266,-1
2,40,47,0.363213456448415,0.0692810683911988,-1
2,41,0,0.3785049765006665,-0.0163986580654003,-1
2,41,2,0.3725500313363284,0.0281228442742511,-1
2,41,3,0.377846829484104,-0.0141684962130774,-1
2,41,5,0.3683908328973061,0.0411013921196752,-1
2,41,7,0.3772709866688426,0.0109536516486197,-1
2,41,8,0.3792837934791259,-0.0120664418048814,-1
2,41,10,0.3827317504044736,-0.0361006037066431,-1
2,41,11,0.3715739170730211,0.0537582201300401,-1
2,41,12,0.3774249575840786,-0.0237295584819818,-1
2,41,13,0.3767049170267974,-0.015826797827303,-1
2,41,15,0.3706587980657769,0.0459849950624873,-1
2,41,16,0.3773353306366312,-0.0206305838917244,-1
2,41,18,0.3684082074322505,0.0396231521012468,-1
2,41,20,0.3834815501175379,-0.0501023775924376,-1
2,41,21,0.3722614246002017,0.0340140186880573,-1
2,41,22,0.3816020775933205,-0.0437605262670679,-1
2,41,23,0.3654111013492098,0.0878721022535753,-1
2,41,24,0.3902775427356042,-0.0970269269149857,-1
2,41,25,0.3804912308580835,-0.0130511205487922,-1
2,41,26,0.3752119728209164,0.0284343274333078,-1
2,41,27,0.3835040199235214,-0.0410514014872398,-1
2,41,28,0.3829358566589624,-0.024510554670428,-1
2,41,29,0.3828820380050127,-0.0359953207087984,-1
2,41,30,0.3772729030231996,0.0106848757094293,-1
2,41,31,0.3748669660052489,0.0170536169129169,-1
2,41,32,0.3711483851921611,0.0272866342890369,-1
2,41,33,0.3714268872131753,0.0137912867511102,-1
2,41,34,0.3764487073643019,-0.0124790057825197,-1
2,41,36,0.3770709525573762,-0.0110265109339198,-1
2,41,37,0.3768478996113235,0.0110424560640352,-1
2,41,38,0.3786730016743257,-0.01925646851386,-1
2,41,41,0.3621817389953266,0.076204479983911,-1
2,41,42,0.3785020801798829,-0.0306630891122141,-1
2,41,43,0.3668538355139309,0.0463343343181601,-1
2,41,44,0.3775166568018299,-0.0144075008699005,-1
2,41,46,0.3780831210854511,-0.0240020317365234,-1
2,41,47,0.361549688696705,0.0614455276581789,-1
2,42,0,0.3796051340998617,-0.0137003805851907,-1
2,42,1,0.3734020366488631,0.0135118951046782,-1
2,42,2,0.3750648620685788,0.0177621797393601,-1
2,42,3,0.3790353176376211,-0.0169957935507589,-1
2,42,4,0.3773762105252649,-0.0172418547705439,-1
2,42,5,0.372787608027376,0.0272959926438303,-1
2,42,7,0.3850672854682577,-0.0532663867108156,-1
2,42,8,0.3818567062807239,-0.0138579252145238,-1
2,42,11,0.3806134321799255,-0.02985388052396,-1
2,42,12,0.3712200327617501,0.0345655323136937,-1
2,42,13,0.3754789363716607,-0.0187824412405417,-1
2,42,14,0.3804366012937137,-0.0230828241063587,-1
2,42,15,0.3767524767269338,-0.019915733947422,-1
2,42,18,0.3749510290998601,0.0103346049802475,-1
2,42,19,0.3803803449205005,-0.0384158271945276,-1
2,42,20,0.3761587349188821,0.0111972824734905,-1
2,42,21,0.3697660778220857,0.0359541155230176,-1
2,42,22,0.3799357071001216,-0.0212485192650264,-1
2,42,23,0.3718867448547084,0.0478835426380288,-1
2,42,25,0.3826766593985257,-0.0393562503156479,-1
2,42,26,0.373552351002197,0.0355662092170954,-1
2,42,27,0.3818991268883752,-0.0249771886770746,-1
2,42,28,0.3767915928515922,0.0247869869830861,-1
2,42,29,0.3804129857847799,-0.0225317473770401,-1
2,42,30,0.3769195471698959,0.0182749673380886,-1
2,42,31,0.3846787457338038,-0.0491285477254046,-1
2,42,33,0.377647086391859,-0.0150122537841816,-1
2,42,34,0.3728804646247824,0.0220763399155554,-1
2,42,35,0.3806783127596845,-0.0169256252196818,-1
2,42,36,0.3823595220351631,-0.0145986005062317,-1
2,42,37,0.3815370163399751,-0.0308272120068076,-1
2,42,38,0.3740652538569158,0.021037607443922,-1
2,42,40,0.3797010933327989,-0.0196395099861277,-1
2,42,41,0.3828153943308676,-0.0442652986776832,-1
2,42,44,0.3713142973296733,0.0556913965879921,-1
2,42,45,0.3815135489780947,-0.0508047718150979,-1
2,42,46,0.3673353253186827,0.0574482677331582,-1
2,42,47,0.3725794195253616,-0.0195466156879007,-1
2,43,0,0.3835819370346155,-0.0509019790407316,-1
2,43,1,0.3755591857761751,0.0301480660592252,-1
2,43,2,0.382950422514043,-0.0138174256703211,-1
2,43,3,0.382127751907256,-0.0425235889381729,-1
2,43,4,0.3734929403051992,0.0336816515558799,-1
2,43,5,0.3714392657648923,0.0229045170449984,-1
2,43,7,0.3858114455651243,-0.0642596176159484,-1
2,43,8,0.3727813057160377,0.0383130832135374,-1
2,43,9,0.3695634555551798,0.0486402206322718,-1
2,43,11,0.3764098018251099,0.0202024490647199,-1
2,43,12,0.3768496152588045,-0.0176106429425408,-1
2,43,13,0.3669567777630844,0.0384195370185178,-1
2,43,14,0.3758719231167035,-0.0159910293053724,-1
2,43,15,0.3639143003956803,0.0602547166707609,-1
2,43,16,0.3696367319552062,0.0241919629744655,-1
2,43,19,0.368803854783886,0.0662023023552942,-1
2,43,20,0.3848315747460687,-0.0519779824656723,-1
2,43,22,0.3743530201097205,0.0331409959472495,-1
2,43,23,0.3890367196203733,-0.0618292015044024,-1
2,43,24,0.3877396467850565,-0.0502136435575337,-1
2,43,25,0.3713632295622792,0.0412817727397292,-1
2,43,29,0.3734341844268541,0.0281779262440942,-1
2,43,31,0.3727573452765187,0.0477983185610906,-1
2,43,32,0.3828472216641406,-0.056472079709593,-1
2,43,33,0.372676742093604,0.0283248170823227,-1
2,43,34,0.3687811045107789,0.047804831926244,-1
2,43,35,0.3786114930643012,-0.014354362747226,-1
2,43,37,0.3693065418858513,0.0616072773799727,-1
2,43,39,0.3713686725997209,0.0248108447256512,-1
2,43,41,0.3817071832300699,-0.0396836768913559,-1
2,43,43,0.3660476027039038,0.0605533882995623,-1
2,43,44,0.3885137157439334,-0.1018920759737755,-1
2,43,45,0.3688393532973674,0.0566650123428189,-1
2,43,46,0.3811104531116296,-0.0329423990491117,-1
2,44,0,0.372073704931167,0.0770866246625279,-1
2,44,1,0.3869588384462178,-0.0478509448067874,-1
2,44,2,0.3886898691216772,-0.0557407395511369,-1
2,44,3,0.3716101457972578,0.0528058930678763,-1
2,44,4,0.3876188768783876,-0.0732520950637263,-1
2,44,6,0.376378297481027,-0.0281437279548613,-1
2,44,7,0.3652318780371532,0.0784470808621398,-1
2,44,8,0.3839060811481831,-0.0634098454416798,-1
2,44,9,0.3747750830008683,0.0258572619727841,-1
2,44,10,0.3822011607833868,-0.0454107215578538,-1
2,44,11,0.3743041290665708,0.0350826990203176,-1
2,44,12,0.382745133356026,-0.054288996179832,-1
2,44,13,0.3663224748011986,0.0567530668144486,-1
2,44,14,0.3683533885635101,0.0454108689312691,-1
2,44,15,0.3792622933992361,-0.0461467130068808,-1
2,44,17,0.3734524861995143,0.0377309099533071,-1
2,44,18,0.3878464490018415,-0.0793975219933385,-1
2,44,19,0.3739847303643831,0.0125891862379057,-1
2,44,21,0.3804957626659225,-0.020535623710213,-1
2,44,22,0.3791269205627783,-0.0235614396260714,-1
2,44,24,0.3745625649353515,0.0299205823075094,-1
2,44,25,0.3791167937735671,-0.0360264549736557,-1
2,44,26,0.3635633751203307,0.0823454344534879,-1
2,44,27,0.3803977354313378,-0.0267988432594168,-1
2,44,29,0.3814988762705804,-0.0270677925986451,-1
2,44,32,0.3696920173801015,0.0500527047937064,-1
2,44,33,0.3806466458102043,-0.0213361716432221,-1
2,44,34,0.3822773044781134,-0.044933328759245,-1
2,44,35,0.3726102157312883,0.0352816109047022,-1
2,44,36,0.371934053607988,0.0187006549682169,-1
2,44,37,0.3807707856494829,-0.0454503421392002,-1
2,44,38,0.3767671949147738,-0.0110230268749873,-1
2,44,39,0.3664852210200799,0.0423612292370219,-1
2,44,40,0.3663528446885575,0.041605540154098,-1
2,44,41,0.3694478831332725,0.0302173355479733,-1
2,44,42,0.3854626434374538,-0.0619063667577188,-1
2,44,44,0.3807377863464176,-0.0211294142031066,-1
2,44,45,0.3712937976277383,0.035315812836882,-1
2,44,46,0.3818016658568814,-0.0322222075874933,-1
2,45,0,0.3890868581817986,-0.0465209538416055,-1
2,45,1,0.3835699988112304,-0.0184424152492597,-1
2,45,2,0.3778182838465561,0.0160519794263298,-1
2,45,3,0.378140109391979,-0.011795300201149,-1
2,45,4,0.3746658535586704,0.0213046669057797,-1
2,45,5,0.3741923365821328,0.01442748045132,-1
2,45,6,0.372427150503678,0.0250993535123478,-1
2,45,8,0.3700145708311061,0.0590257601359711,-1
2,45,10,0.3729969539626885,0.0362148735628253,-1
2,45,12,0.3732804996356172,0.0317784822526499,-1
2,45,13,0.3794474836387725,-0.0234738435006613,-1
2,45,14,0.37799888073411,-0.0380033587640462,-1
2,45,15,0.3702162275418721,0.0458521095202333,-1
2,45,16,0.3767294352623381,0.0213245413835854,-1
2,45,17,0.3861899616338877,-0.0782351746299014,-1
2,45,18,0.3681506255471436,0.0735869857072679,-1
2,45,19,0.3699924843550274,0.0268888446654074,-1
2,45,20,0.3786423966272367,-0.0241264934853502,-1
2,45,21,0.3723839702194209,0.0282465769362856,-1
2,45,22,0.3678918823065588,0.0568193737165407,-1
2,45,24,0.3808000636691273,-0.0227334805953125,-1
2,45,25,0.3760861727800194,0.0172974320691392,-1
2,45,26,0.3814965356943545,-0.0398265347677373,-1
2,45,27,0.3804885283520262,-0.0223203869901023,-1
2,45,28,0.3742533290768354,0.0194972943288469,-1
2,45,29,0.3819749739070981,-0.0432609697722132,-1
2,45,30,0.3812140837561892,-0.0251433698846148,-1
2,45,31,0.3800555884531496,-0.0153253370287047,-1
2,45,32,0.3736483164948908,0.0105138820675723,-1
2,45,33,0.3833996428498038,-0.0362552804587688,-1
2,45,34,0.3823089151459417,-0.0174484319818097,-1
2,45,36,0.3765141293635192,-0.0144340916954415,-1
2,45,37,0.3711743472243721,0.0369535305785637,-1
2,45,41,0.3715560534322891,0.0214925050279362,-1
2,45,43,0.3638121971479562,0.0931962316238013,-1
2,45,44,0.3774314406657349,-0.0156475802678524,-1
2,45,45,0.3800367519066544,-0.0260212177533856,-1
2,45,46,0.3809798077082671,-0.030659738572591,-1
2,45,47,0.366063324038655,0.0346522151435542,-1
2,46,0,0.3804208717915499,0.0320872012044555,-1
2,46,1,0.3732694424297645,0.0282619125714553,-1
2,46,2,0.3776206467873024,-0.0130166983847708,-1
2,46,3,0.3785552016880131,0.0169939545806205,-1
2,46,4,0.3785571328395161,0.0291705850210659,-1
2,46,5,0.3831108900463601,-0.0377880530201339,-1
2,46,6,0.3725026800835472,0.0362372404867903,-1
2,46,7,0.385337478750652,-0.0755036398732915,-1
2,46,8,0.3851235141218244,-0.0366746171668381,-1
2,46,10,0.3818115458408543,-0.0322279198834283,-1
2,46,11,0.3749965522488135,0.0119243456694357,-1
2,46,12,0.3727289551293135,0.0193433196605323,-1
2,46,13,0.3893218398072796,-0.0869053980164946,-1
2,46,14,0.3663778172429451,0.0826335314693538,-1
2,46,15,0.3700690322680997,0.0168384736226188,-1
2,46,16,0.3831148493485038,-0.0535625586192569,-1
2,46,17,0.3739661840031285,0.0405920763372931,-1
2,46,18,0.3776378528633176,-0.0220563630043297,-1
2,46,19,0.3742659323440538,0.0419908178886343,-1
2,46,20,0.3724402396188514,0.0126527389105364,-1
2,46,21,0.3833673520093021,-0.0459581159770463,-1
2,46,23,0.3849852600862473,-0.0517509309686921,-1
2,46,25,0.3801183596197281,-0.0165295863931702,-1
2,46,26,0.3726867548941109,0.0172322687386081,-1
2,46,27,0.3741172935848847,0.0173159117794772,-1
2,46,29,0.364629358969135,0.0729917029903917,-1
2,46,30,0.3735841579071162,0.0256331955459354,-1
2,46,31,0.3820388972505506,-0.0346348783516261,-1
2,46,32,0.3698019341322676,0.0534736435287208,-1
2,46,33,0.3753083219453813,0.0207256551340542,-1
2,46,36,0.3795147674645839,-0.0180306681567135,-1
2,46,38,0.3774818969524293,-0.0249326011798576,-1
2,46,39,0.3731916323365098,0.026164074392792,-1
2,46,43,0.3913861780731645,-0.1020666339938607,-1
2,46,44,0.3675236282765183,0.0606785980619402,-1
2,46,45,0.378746998647579,-0.0159746713126591,-1
2,46,47,0.3831816718186181,-0.0476914066650533,-1
2,47,0,0.414475401096796,-0.1754121458165525,-1
2,47,1,0.3741694854816915,0.0455416407212709,-1
2,47,2,0.3794337708987756,-0.0110231857481528,-1
2,47,3,0.3889548768513992,-0.0261968967100245,-1
2,47,4,0.4008633396325811,-0.0967423132374927,-1
2,47,5,0.3780908503985809,0.0226513443673113,-1
2,47,6,0.3698966493809258,0.0302185877813643,-1
2,47,7,0.3607144602753465,0.0763225343724287,-1
2,47,8,0.3861663818505019,-0.0562691290294632,-1
2,47,9,0.3786790626185174,0.0120106010493856,-1
2,47,10,0.3729711541375222,0.0423350254074914,-1
2,47,11,0.38047397737565,-0.0376439536830937,-1
2,47,12,0.3560064975131247,0.1060447782350375,-1
2,47,14,0.3876339078900369,-0.0946602916445646,-1
2,47,15,0.3620675822550235,0.0663400995598135,-1
2,47,17,0.3892562851925564,-0.0729997589771904,-1
2,47,18,0.3782562686665182,0.0357975148183244,-1
2,47,19,0.4055162690827054,-0.1811396529214457,-1
2,47,20,0.3627684313537397,0.1139444849444191,-1
2,47,21,0.370840400581552,0.0255543006237326,-1
2,47,22,0.3920009575664562,-0.1005448806179716,-1
2,47,23,0.3649949521495625,0.1124843701983733,-1
2,47,24,0.3882734903156346,-0.0591471335335205,-1
2,47,25,0.388026259141943,-0.0475754565078108,-1
2,47,26,0.3698387161024757,0.0272114745947773,-1
2,47,27,0.3787983766690244,-0.0149854264509645,-1
2,47,28,0.374572234468932,0.0226538570704757,-1
2,47,29,0.3844030714757704,-0.0505505935805707,-1
2,47,30,0.3725426212471509,0.0450888510930775,-1
2,47,31,0.3881092561549327,-0.0496621313255019,-1
2,47,33,0.3859314370451764,-0.0742957468181608,-1
2,47,34,0.3752647024970974,0.0221863990677508,-1
2,47,35,0.3814945483929841,-0.0327074628246175,-1
2,47,37,0.3702744902464667,0.0446488974660908,-1
2,47,38,0.3700768699989927,0.0329622390220181,-1
2,47,39,0.3830066643199059,-0.0338322851688639,-1
2,47,40,0.3811834841832047,0.0121349693749592,-1
2,47,41,0.3891044735086524,-0.0851675860894776,-1
2,47,42,0.3677116636809884,0.0466093426657918,-1
2,47,43,0.3873889088046739,-0.0406361264986929,-1
2,47,44,0.3780643633045972,-0.015818462929654,-1
2,47,45,0.3820617235798756,-0.0142644839934615,-1
2,47,46,0.3910605094135344,-0.0760491761033852,-1
2,47,47,0.3658683338602068,0.083091123622867,-1
3,0,0,0.3452098675914765,0.157540553586007,-1
3,0,1,0.377712110906739,-0.0124733524410003,-1
3,0,3,0.3559956666552488,0.122150248547094,-1
3,0,5,0.3786910496261882,-0.0147142412837639,-1
3,0,6,0.3740846790150949,0.0135857774540768,-1
3,0,8,0.3866778949425052,-0.0630942941515522,-1
3,0,9,0.3726444797543654,0.0718556608012095,-1
3,0,10,0.3932254194982044,-0.1119364072492128,-1
3,0,11,0.3611148283147032,0.0993727931764854,-1
3,0,12,0.3842917148148841,-0.0632402721269367,-1
3,0,13,0.3640813090025152,0.0588908967498074,-1
3,0,14,0.3749513761058777,-0.0135300979516681,-1
3,0,16,0.381918583442268,-0.0456191297140364,-1
3,0,17,0.3720187739677393,0.0109470585199542,-1
