t,a,z,R,H,rho_m,rho_eff,w_eff,rho_m_over_rho_eff
287.14357178589296,0.0006959016945717637,10.0,98.04560668461181,0.01020118761809642,1.133755514770518e-07,0.00031207931090733405,-0.9998789312881832,0.00036329082869167344
287.6438219109555,0.0006994620523233201,10.0,98.04569685270576,0.01020115009782307,1.1165305717342041e-07,0.00031207873689777346,-0.9998807699380002,0.00035777207471201155
288.14407203601803,0.0007030406124051173,10.0,98.04578565117437,0.010201113147551136,1.0995673863434983e-07,0.00031207817160878754,-0.9998825806951933,0.0003523371662539363
288.64432216108054,0.0007066374680043198,10.0,98.04587310080903,0.010201076758625383,1.0828619815261385e-07,0.0003120776149079482,-0.9998843639658518,0.00034698482999030364
289.1445722861431,0.0007102527127895912,10.0,98.04595922209789,0.010201040922516882,1.0664104383176008e-07,0.0003120770666647605,-0.999886120153488,0.0003417138111795829
289.6448224112056,0.0007138864409110915,10.0,98.04604403522583,0.010201005630823008,1.0502088958611044e-07,0.000312076526750662,-0.9998878496617095,0.00033652287366687584
290.1450725362682,0.000717538747000481,10.0,98.04612756007448,0.01020097087526745,1.0342535514075995e-07,0.0003120759950390236,-0.9998895528940989,0.0003314107998849034
290.6453226613307,0.0007212097261709164,10.0,98.0462098162222,0.010200936647700222,1.0185406603157816e-07,0.0003120754714051488,-0.9998912302528052,0.0003263763908549774
291.14557278639325,0.0007248994740185967,10.0,98.04629082294633,0.010200902940096724,1.0030665356251078e-07,0.00031207495572625944,-0.9998928821311819,0.00032141846605113694
291.64582291145575,0.0007286080866332012,10.0,98.04637059923407,0.010200869744553165,9.878275459368877e-08,0.0003120744478814268,-0.9998945089346674,0.00031653586272215864
292.14607303651826,0.0007323356605785622,10.0,98.0464491637536,0.010200837053298632,9.728201209621176e-08,0.00031207394775175474,-0.999896111059443,0.00031172743766998655
292.6463231615808,0.0007360822929151942,10.0,98.04652653489678,0.010200804858677298,9.580407433481987e-08,0.00031207345522010836,-0.9998976888673022,0.0003069920646318616
293.14657328664333,0.0007398480812058315,10.0,98.04660273078812,0.010200773153144674,9.434859469482433e-08,0.00031207297017105655,-0.9998992427141445,0.00030232863372662183
293.6468234117059,0.0007436331235154308,10.0,98.04667776928473,0.010200741929267603,9.291523168210638e-08,0.0003120724924908723,-0.9999007729557586,0.00029773605145549324
294.1470735367684,0.0007474375184111678,10.0,98.04675166797642,0.010200711179724268,9.15036489231185e-08,0.0003120720220675319,-0.9999022799480264,0.00029321324070286976
294.6473236618309,0.0007512613649624405,10.0,98.04682444418566,0.010200680897304198,9.011351516488338e-08,0.00031207155879071544,-0.999903764046621,0.0002887591407370648
295.1475737868935,0.0007551047627411033,10.0,98.04689611496781,0.010200651074908147,8.874450426929552e-08,0.0003120711025518049,-0.9999052255985491,0.00028437270719278986
295.647823911956,0.0007589678118335717,10.0,98.04696669712393,0.010200621705542775,8.739629496819605e-08,0.000312070653243803,-0.9999066649594629,0.00028005291128710625
296.14807403701855,0.0007628506128232186,10.0,98.04703620717513,0.010200592782331324,8.606857135392147e-08,0.00031207021076149583,-0.9999080824834814,0.00027579874139188707
296.64832416208105,0.000766753266805558,10.0,98.04710466139034,0.010200564298502033,8.476102234624511e-08,0.0003120697750012766,-0.999909478495313,0.0002716092013265251
297.1485742871436,0.0007706758753999464,10.0,98.04717207580292,0.010200536247381257,8.347334137716556e-08,0.00031206934586103957,-0.999910853308606,0.000267483309348606
